inventory_id,product_id,warehouse_id,snapshot_date,quantity_on_hand,quantity_reserved,quantity_in_transit,reorder_triggered,last_updated
1403,PRD006,WH02,2024-07-28,1156,245,155,0,2024-07-28 00:00:00
1404,PRD007,WH02,2024-07-28,1721,387,77,0,2024-07-28 00:00:00
1405,PRD042,WH03,2024-07-28,309,15,32,0,2024-07-28 00:00:00
1406,PRD044,WH03,2024-07-28,1184,213,61,0,2024-07-28 00:00:00
1407,PRD010,WH03,2024-07-28,765,105,196,0,2024-07-28 00:00:00
1408,PRD005,WH03,2024-07-28,1051,204,122,0,2024-07-28 00:00:00
1409,PRD034,WH03,2024-07-28,1266,222,195,0,2024-07-28 00:00:00
1410,PRD037,WH03,2024-07-28,1191,95,32,0,2024-07-28 00:00:00
1411,PRD027,WH04,2024-07-28,1337,306,78,0,2024-07-28 00:00:00
1412,PRD040,WH04,2024-07-28,791,61,13,0,2024-07-28 00:00:00
1413,PRD044,WH04,2024-07-28,1212,90,147,0,2024-07-28 00:00:00
1414,PRD029,WH04,2024-07-28,1748,342,28,0,2024-07-28 00:00:00
1415,PRD014,WH04,2024-07-28,579,69,104,0,2024-07-28 00:00:00
1416,PRD006,WH04,2024-07-28,1124,152,56,0,2024-07-28 00:00:00
1417,PRD009,WH05,2024-07-28,547,87,16,0,2024-07-28 00:00:00
1418,PRD016,WH05,2024-07-28,601,102,65,0,2024-07-28 00:00:00
1419,PRD018,WH05,2024-07-28,2141,367,168,0,2024-07-28 00:00:00
1420,PRD042,WH05,2024-07-28,511,105,176,0,2024-07-28 00:00:00
1421,PRD006,WH05,2024-07-28,578,108,130,0,2024-07-28 00:00:00
1422,PRD049,WH05,2024-07-28,419,92,9,0,2024-07-28 00:00:00
1423,PRD043,WH06,2024-07-28,984,86,1,0,2024-07-28 00:00:00
1424,PRD020,WH06,2024-07-28,1018,130,123,0,2024-07-28 00:00:00
1425,PRD014,WH06,2024-07-28,871,156,153,0,2024-07-28 00:00:00
1426,PRD034,WH06,2024-07-28,1657,342,170,0,2024-07-28 00:00:00
1427,PRD039,WH06,2024-07-28,564,117,19,0,2024-07-28 00:00:00
1428,PRD033,WH06,2024-07-28,1464,143,40,0,2024-07-28 00:00:00
1429,PRD025,WH07,2024-07-28,878,56,83,0,2024-07-28 00:00:00
1430,PRD008,WH07,2024-07-28,573,130,110,0,2024-07-28 00:00:00
1431,PRD016,WH07,2024-07-28,1315,68,149,0,2024-07-28 00:00:00
1432,PRD032,WH07,2024-07-28,2085,254,66,0,2024-07-28 00:00:00
1433,PRD041,WH07,2024-07-28,1014,114,72,0,2024-07-28 00:00:00
1434,PRD039,WH07,2024-07-28,194,24,95,1,2024-07-28 00:00:00
1435,PRD037,WH08,2024-07-28,530,107,99,0,2024-07-28 00:00:00
1436,PRD027,WH08,2024-07-28,1180,284,58,0,2024-07-28 00:00:00
1437,PRD024,WH08,2024-07-28,736,150,64,0,2024-07-28 00:00:00
1438,PRD035,WH08,2024-07-28,496,26,82,0,2024-07-28 00:00:00
1439,PRD044,WH08,2024-07-28,876,55,21,0,2024-07-28 00:00:00
1440,PRD012,WH08,2024-07-28,465,47,99,0,2024-07-28 00:00:00
1441,PRD003,WH01,2024-08-04,1551,298,27,0,2024-08-04 00:00:00
1442,PRD004,WH01,2024-08-04,505,102,192,0,2024-08-04 00:00:00
1443,PRD026,WH01,2024-08-04,542,73,48,0,2024-08-04 00:00:00
1444,PRD033,WH01,2024-08-04,1161,151,136,0,2024-08-04 00:00:00
1445,PRD019,WH01,2024-08-04,1288,229,163,0,2024-08-04 00:00:00
1446,PRD041,WH01,2024-08-04,690,108,72,0,2024-08-04 00:00:00
1447,PRD010,WH02,2024-08-04,723,169,31,0,2024-08-04 00:00:00
1448,PRD018,WH02,2024-08-04,1518,371,5,0,2024-08-04 00:00:00
1449,PRD006,WH02,2024-08-04,1208,97,162,0,2024-08-04 00:00:00
1450,PRD020,WH02,2024-08-04,918,105,84,0,2024-08-04 00:00:00
1451,PRD048,WH02,2024-08-04,865,144,14,0,2024-08-04 00:00:00
1452,PRD033,WH02,2024-08-04,1707,345,131,0,2024-08-04 00:00:00
1453,PRD042,WH03,2024-08-04,1078,148,153,0,2024-08-04 00:00:00
1454,PRD044,WH03,2024-08-04,771,185,146,0,2024-08-04 00:00:00
1455,PRD050,WH03,2024-08-04,2139,209,120,0,2024-08-04 00:00:00
1456,PRD005,WH03,2024-08-04,2310,228,40,0,2024-08-04 00:00:00
1457,PRD020,WH03,2024-08-04,1252,294,167,0,2024-08-04 00:00:00
1458,PRD045,WH03,2024-08-04,255,18,38,0,2024-08-04 00:00:00
1459,PRD040,WH04,2024-08-04,631,125,179,0,2024-08-04 00:00:00
1460,PRD039,WH04,2024-08-04,994,73,46,0,2024-08-04 00:00:00
1461,PRD004,WH04,2024-08-04,367,70,109,0,2024-08-04 00:00:00
1462,PRD020,WH04,2024-08-04,895,170,68,0,2024-08-04 00:00:00
1463,PRD043,WH04,2024-08-04,424,35,61,0,2024-08-04 00:00:00
1464,PRD046,WH04,2024-08-04,173,41,57,0,2024-08-04 00:00:00
1465,PRD034,WH05,2024-08-04,2328,175,93,0,2024-08-04 00:00:00
1466,PRD050,WH05,2024-08-04,2080,428,47,0,2024-08-04 00:00:00
1467,PRD047,WH05,2024-08-04,1921,199,126,0,2024-08-04 00:00:00
1468,PRD017,WH05,2024-08-04,957,217,18,0,2024-08-04 00:00:00
1469,PRD011,WH05,2024-08-04,286,58,173,0,2024-08-04 00:00:00
1470,PRD024,WH05,2024-08-04,492,27,130,0,2024-08-04 00:00:00
1471,PRD028,WH06,2024-08-04,1909,335,119,0,2024-08-04 00:00:00
1472,PRD018,WH06,2024-08-04,1667,248,90,0,2024-08-04 00:00:00
1473,PRD034,WH06,2024-08-04,898,136,72,0,2024-08-04 00:00:00
1474,PRD005,WH06,2024-08-04,1462,89,133,0,2024-08-04 00:00:00
1475,PRD017,WH06,2024-08-04,836,185,187,0,2024-08-04 00:00:00
1476,PRD037,WH06,2024-08-04,2235,186,27,0,2024-08-04 00:00:00
1477,PRD011,WH07,2024-08-04,1702,162,122,0,2024-08-04 00:00:00
1478,PRD017,WH07,2024-08-04,1001,151,187,0,2024-08-04 00:00:00
1479,PRD007,WH07,2024-08-04,1342,78,113,0,2024-08-04 00:00:00
1480,PRD037,WH07,2024-08-04,2362,525,106,0,2024-08-04 00:00:00
1481,PRD044,WH07,2024-08-04,749,74,138,0,2024-08-04 00:00:00
1482,PRD008,WH07,2024-08-04,1051,151,185,0,2024-08-04 00:00:00
1483,PRD025,WH08,2024-08-04,595,79,53,0,2024-08-04 00:00:00
1484,PRD010,WH08,2024-08-04,842,96,87,0,2024-08-04 00:00:00
1485,PRD012,WH08,2024-08-04,378,50,120,0,2024-08-04 00:00:00
1486,PRD003,WH08,2024-08-04,1736,336,128,0,2024-08-04 00:00:00
1487,PRD036,WH08,2024-08-04,1143,119,91,0,2024-08-04 00:00:00
1488,PRD042,WH08,2024-08-04,684,44,20,0,2024-08-04 00:00:00
1489,PRD024,WH01,2024-08-11,699,66,46,0,2024-08-11 00:00:00
1490,PRD008,WH01,2024-08-11,1079,165,83,0,2024-08-11 00:00:00
1491,PRD033,WH01,2024-08-11,1975,116,128,0,2024-08-11 00:00:00
1492,PRD044,WH01,2024-08-11,867,112,195,0,2024-08-11 00:00:00
1493,PRD004,WH01,2024-08-11,363,81,22,0,2024-08-11 00:00:00
1494,PRD012,WH01,2024-08-11,522,116,152,0,2024-08-11 00:00:00
1495,PRD050,WH02,2024-08-11,548,28,51,0,2024-08-11 00:00:00
1496,PRD020,WH02,2024-08-11,528,47,87,0,2024-08-11 00:00:00
1497,PRD021,WH02,2024-08-11,767,124,31,0,2024-08-11 00:00:00
1498,PRD006,WH02,2024-08-11,1806,200,54,0,2024-08-11 00:00:00
1499,PRD036,WH02,2024-08-11,659,115,176,0,2024-08-11 00:00:00
1500,PRD030,WH02,2024-08-11,1703,243,105,0,2024-08-11 00:00:00
1501,PRD038,WH03,2024-08-11,531,42,112,0,2024-08-11 00:00:00
1502,PRD032,WH03,2024-08-11,960,227,60,0,2024-08-11 00:00:00
1503,PRD013,WH03,2024-08-11,1674,91,34,0,2024-08-11 00:00:00
1504,PRD047,WH03,2024-08-11,72,11,38,1,2024-08-11 00:00:00
1505,PRD035,WH03,2024-08-11,509,90,169,0,2024-08-11 00:00:00
1506,PRD016,WH03,2024-08-11,586,110,86,0,2024-08-11 00:00:00
1507,PRD001,WH04,2024-08-11,408,28,194,0,2024-08-11 00:00:00
1508,PRD022,WH04,2024-08-11,537,83,157,0,2024-08-11 00:00:00
1509,PRD050,WH04,2024-08-11,2268,221,28,0,2024-08-11 00:00:00
1510,PRD043,WH04,2024-08-11,391,58,164,0,2024-08-11 00:00:00
1511,PRD025,WH04,2024-08-11,1324,82,115,0,2024-08-11 00:00:00
1512,PRD020,WH04,2024-08-11,760,189,111,0,2024-08-11 00:00:00
1513,PRD046,WH05,2024-08-11,978,129,149,0,2024-08-11 00:00:00
1514,PRD018,WH05,2024-08-11,2273,520,32,0,2024-08-11 00:00:00
1515,PRD006,WH05,2024-08-11,647,91,159,0,2024-08-11 00:00:00
1516,PRD003,WH05,2024-08-11,232,46,169,0,2024-08-11 00:00:00
1517,PRD015,WH05,2024-08-11,1436,238,161,0,2024-08-11 00:00:00
1518,PRD034,WH05,2024-08-11,2473,373,27,0,2024-08-11 00:00:00
1519,PRD041,WH06,2024-08-11,436,59,46,0,2024-08-11 00:00:00
1520,PRD026,WH06,2024-08-11,421,102,126,0,2024-08-11 00:00:00
1521,PRD005,WH06,2024-08-11,974,94,155,0,2024-08-11 00:00:00
1522,PRD038,WH06,2024-08-11,596,60,151,0,2024-08-11 00:00:00
1523,PRD037,WH06,2024-08-11,2201,248,174,0,2024-08-11 00:00:00
1524,PRD004,WH06,2024-08-11,598,125,32,0,2024-08-11 00:00:00
1525,PRD045,WH07,2024-08-11,458,44,73,0,2024-08-11 00:00:00
1526,PRD048,WH07,2024-08-11,139,33,167,1,2024-08-11 00:00:00
1527,PRD021,WH07,2024-08-11,696,53,177,0,2024-08-11 00:00:00
1528,PRD049,WH07,2024-08-11,1754,357,97,0,2024-08-11 00:00:00
1529,PRD029,WH07,2024-08-11,1969,141,161,0,2024-08-11 00:00:00
1530,PRD018,WH07,2024-08-11,1141,81,92,0,2024-08-11 00:00:00
1531,PRD029,WH08,2024-08-11,702,85,176,0,2024-08-11 00:00:00
1532,PRD030,WH08,2024-08-11,1548,315,63,0,2024-08-11 00:00:00
1533,PRD021,WH08,2024-08-11,969,136,87,0,2024-08-11 00:00:00
1534,PRD027,WH08,2024-08-11,1112,158,25,0,2024-08-11 00:00:00
1535,PRD008,WH08,2024-08-11,514,113,25,0,2024-08-11 00:00:00
1536,PRD035,WH08,2024-08-11,464,31,48,0,2024-08-11 00:00:00
1537,PRD044,WH01,2024-08-18,1371,127,102,0,2024-08-18 00:00:00
1538,PRD020,WH01,2024-08-18,1221,270,52,0,2024-08-18 00:00:00
1539,PRD046,WH01,2024-08-18,1150,91,170,0,2024-08-18 00:00:00
1540,PRD045,WH01,2024-08-18,457,87,24,0,2024-08-18 00:00:00
1541,PRD039,WH01,2024-08-18,690,168,28,0,2024-08-18 00:00:00
1542,PRD003,WH01,2024-08-18,1860,240,116,0,2024-08-18 00:00:00
1543,PRD004,WH02,2024-08-18,456,109,143,0,2024-08-18 00:00:00
1544,PRD044,WH02,2024-08-18,601,132,24,0,2024-08-18 00:00:00
1545,PRD020,WH02,2024-08-18,1289,207,55,0,2024-08-18 00:00:00
1546,PRD017,WH02,2024-08-18,1602,256,64,0,2024-08-18 00:00:00
1547,PRD012,WH02,2024-08-18,554,38,168,0,2024-08-18 00:00:00
1548,PRD002,WH02,2024-08-18,403,28,107,0,2024-08-18 00:00:00
1549,PRD009,WH03,2024-08-18,708,63,156,0,2024-08-18 00:00:00
1550,PRD008,WH03,2024-08-18,626,81,82,0,2024-08-18 00:00:00
1551,PRD001,WH03,2024-08-18,351,65,14,0,2024-08-18 00:00:00
1552,PRD004,WH03,2024-08-18,510,121,130,0,2024-08-18 00:00:00
1553,PRD015,WH03,2024-08-18,958,64,56,0,2024-08-18 00:00:00
1554,PRD050,WH03,2024-08-18,1139,190,145,0,2024-08-18 00:00:00
1555,PRD005,WH04,2024-08-18,1411,298,135,0,2024-08-18 00:00:00
1556,PRD002,WH04,2024-08-18,430,29,21,0,2024-08-18 00:00:00
1557,PRD050,WH04,2024-08-18,554,121,103,0,2024-08-18 00:00:00
1558,PRD013,WH04,2024-08-18,1147,242,35,0,2024-08-18 00:00:00
1559,PRD042,WH04,2024-08-18,701,52,48,0,2024-08-18 00:00:00
1560,PRD029,WH04,2024-08-18,2072,494,172,0,2024-08-18 00:00:00
1561,PRD004,WH05,2024-08-18,463,25,78,0,2024-08-18 00:00:00
1562,PRD011,WH05,2024-08-18,0,0,19,1,2024-08-18 00:00:00
1563,PRD037,WH05,2024-08-18,850,71,181,0,2024-08-18 00:00:00
1564,PRD028,WH05,2024-08-18,884,82,63,0,2024-08-18 00:00:00
1565,PRD026,WH05,2024-08-18,870,76,131,0,2024-08-18 00:00:00
1566,PRD032,WH05,2024-08-18,2115,224,59,0,2024-08-18 00:00:00
1567,PRD010,WH06,2024-08-18,1117,200,106,0,2024-08-18 00:00:00
1568,PRD003,WH06,2024-08-18,1657,248,95,0,2024-08-18 00:00:00
1569,PRD040,WH06,2024-08-18,537,121,91,0,2024-08-18 00:00:00
1570,PRD048,WH06,2024-08-18,1569,228,158,0,2024-08-18 00:00:00
1571,PRD047,WH06,2024-08-18,1814,122,47,0,2024-08-18 00:00:00
1572,PRD016,WH06,2024-08-18,895,113,152,0,2024-08-18 00:00:00
1573,PRD027,WH07,2024-08-18,304,75,57,0,2024-08-18 00:00:00
1574,PRD013,WH07,2024-08-18,2020,320,100,0,2024-08-18 00:00:00
1575,PRD042,WH07,2024-08-18,128,6,57,1,2024-08-18 00:00:00
1576,PRD034,WH07,2024-08-18,1545,195,98,0,2024-08-18 00:00:00
1577,PRD016,WH07,2024-08-18,1023,197,28,0,2024-08-18 00:00:00
1578,PRD041,WH07,2024-08-18,1171,170,58,0,2024-08-18 00:00:00
1579,PRD032,WH08,2024-08-18,1197,124,133,0,2024-08-18 00:00:00
1580,PRD023,WH08,2024-08-18,533,29,156,0,2024-08-18 00:00:00
1581,PRD037,WH08,2024-08-18,1229,208,130,0,2024-08-18 00:00:00
1582,PRD033,WH08,2024-08-18,942,52,20,0,2024-08-18 00:00:00
1583,PRD021,WH08,2024-08-18,1284,272,61,0,2024-08-18 00:00:00
1584,PRD025,WH08,2024-08-18,915,97,169,0,2024-08-18 00:00:00
1585,PRD031,WH01,2024-08-25,535,37,10,0,2024-08-25 00:00:00
1586,PRD034,WH01,2024-08-25,329,59,53,0,2024-08-25 00:00:00
1587,PRD023,WH01,2024-08-25,984,101,56,0,2024-08-25 00:00:00
1588,PRD038,WH01,2024-08-25,256,54,39,0,2024-08-25 00:00:00
1589,PRD015,WH01,2024-08-25,1401,327,137,0,2024-08-25 00:00:00
1590,PRD011,WH01,2024-08-25,1344,82,43,0,2024-08-25 00:00:00
1591,PRD015,WH02,2024-08-25,1130,109,1,0,2024-08-25 00:00:00
1592,PRD037,WH02,2024-08-25,2579,292,177,0,2024-08-25 00:00:00
1593,PRD025,WH02,2024-08-25,1184,233,145,0,2024-08-25 00:00:00
1594,PRD023,WH02,2024-08-25,547,66,61,0,2024-08-25 00:00:00
1595,PRD012,WH02,2024-08-25,359,60,37,0,2024-08-25 00:00:00
1596,PRD046,WH02,2024-08-25,1279,243,194,0,2024-08-25 00:00:00
1597,PRD023,WH03,2024-08-25,692,150,128,0,2024-08-25 00:00:00
1598,PRD037,WH03,2024-08-25,1900,402,172,0,2024-08-25 00:00:00
1599,PRD049,WH03,2024-08-25,1340,327,109,0,2024-08-25 00:00:00
1600,PRD010,WH03,2024-08-25,1237,195,12,0,2024-08-25 00:00:00
1601,PRD048,WH03,2024-08-25,1252,106,73,0,2024-08-25 00:00:00
1602,PRD013,WH03,2024-08-25,1414,81,180,0,2024-08-25 00:00:00
1603,PRD004,WH04,2024-08-25,436,63,22,0,2024-08-25 00:00:00
1604,PRD015,WH04,2024-08-25,1232,143,118,0,2024-08-25 00:00:00
1605,PRD039,WH04,2024-08-25,671,115,27,0,2024-08-25 00:00:00
1606,PRD049,WH04,2024-08-25,2302,486,135,0,2024-08-25 00:00:00
1607,PRD002,WH04,2024-08-25,478,56,119,0,2024-08-25 00:00:00
1608,PRD034,WH04,2024-08-25,411,35,45,0,2024-08-25 00:00:00
1609,PRD021,WH05,2024-08-25,565,115,55,0,2024-08-25 00:00:00
1610,PRD004,WH05,2024-08-25,505,110,109,0,2024-08-25 00:00:00
1611,PRD002,WH05,2024-08-25,365,81,156,0,2024-08-25 00:00:00
1612,PRD010,WH05,2024-08-25,1066,258,198,0,2024-08-25 00:00:00
1613,PRD038,WH05,2024-08-25,669,83,181,0,2024-08-25 00:00:00
1614,PRD047,WH05,2024-08-25,1843,439,124,0,2024-08-25 00:00:00
1615,PRD026,WH06,2024-08-25,697,53,194,0,2024-08-25 00:00:00
1616,PRD038,WH06,2024-08-25,1015,82,108,0,2024-08-25 00:00:00
1617,PRD007,WH06,2024-08-25,2419,579,143,0,2024-08-25 00:00:00
1618,PRD022,WH06,2024-08-25,271,56,12,0,2024-08-25 00:00:00
1619,PRD020,WH06,2024-08-25,1391,336,157,0,2024-08-25 00:00:00
1620,PRD021,WH06,2024-08-25,792,142,47,0,2024-08-25 00:00:00
1621,PRD012,WH07,2024-08-25,317,30,182,0,2024-08-25 00:00:00
1622,PRD046,WH07,2024-08-25,1384,232,185,0,2024-08-25 00:00:00
1623,PRD036,WH07,2024-08-25,1297,110,84,0,2024-08-25 00:00:00
1624,PRD045,WH07,2024-08-25,430,47,124,0,2024-08-25 00:00:00
1625,PRD040,WH07,2024-08-25,883,165,60,0,2024-08-25 00:00:00
1626,PRD023,WH07,2024-08-25,1079,81,28,0,2024-08-25 00:00:00
1627,PRD047,WH08,2024-08-25,1210,68,73,0,2024-08-25 00:00:00
1628,PRD001,WH08,2024-08-25,556,94,60,0,2024-08-25 00:00:00
1629,PRD045,WH08,2024-08-25,221,51,86,0,2024-08-25 00:00:00
1630,PRD037,WH08,2024-08-25,1188,289,151,0,2024-08-25 00:00:00
1631,PRD026,WH08,2024-08-25,208,19,27,0,2024-08-25 00:00:00
1632,PRD050,WH08,2024-08-25,523,85,196,0,2024-08-25 00:00:00
1633,PRD032,WH01,2024-09-01,1146,282,148,0,2024-09-01 00:00:00
1634,PRD010,WH01,2024-09-01,1456,121,11,0,2024-09-01 00:00:00
1635,PRD022,WH01,2024-09-01,730,165,169,0,2024-09-01 00:00:00
1636,PRD005,WH01,2024-09-01,1427,96,165,0,2024-09-01 00:00:00
1637,PRD016,WH01,2024-09-01,499,95,138,0,2024-09-01 00:00:00
1638,PRD023,WH01,2024-09-01,680,120,188,0,2024-09-01 00:00:00
1639,PRD022,WH02,2024-09-01,739,139,119,0,2024-09-01 00:00:00
1640,PRD029,WH02,2024-09-01,2067,248,74,0,2024-09-01 00:00:00
1641,PRD001,WH02,2024-09-01,390,80,168,0,2024-09-01 00:00:00
1642,PRD017,WH02,2024-09-01,524,101,58,0,2024-09-01 00:00:00
1643,PRD014,WH02,2024-09-01,697,41,149,0,2024-09-01 00:00:00
1644,PRD016,WH02,2024-09-01,1107,152,82,0,2024-09-01 00:00:00
1645,PRD027,WH03,2024-09-01,1121,178,192,0,2024-09-01 00:00:00
1646,PRD011,WH03,2024-09-01,1502,105,142,0,2024-09-01 00:00:00
1647,PRD050,WH03,2024-09-01,563,82,173,0,2024-09-01 00:00:00
1648,PRD032,WH03,2024-09-01,2985,665,141,0,2024-09-01 00:00:00
1649,PRD025,WH03,2024-09-01,869,156,160,0,2024-09-01 00:00:00
1650,PRD023,WH03,2024-09-01,552,103,118,0,2024-09-01 00:00:00
1651,PRD011,WH04,2024-09-01,1112,126,39,0,2024-09-01 00:00:00
1652,PRD029,WH04,2024-09-01,543,130,117,0,2024-09-01 00:00:00
1653,PRD005,WH04,2024-09-01,1810,117,155,0,2024-09-01 00:00:00
1654,PRD003,WH04,2024-09-01,1187,99,183,0,2024-09-01 00:00:00
1655,PRD019,WH04,2024-09-01,1557,194,65,0,2024-09-01 00:00:00
1656,PRD002,WH04,2024-09-01,470,92,35,0,2024-09-01 00:00:00
1657,PRD036,WH05,2024-09-01,748,142,107,0,2024-09-01 00:00:00
1658,PRD006,WH05,2024-09-01,1047,142,167,0,2024-09-01 00:00:00
1659,PRD022,WH05,2024-09-01,826,149,28,0,2024-09-01 00:00:00
1660,PRD039,WH05,2024-09-01,1441,247,39,0,2024-09-01 00:00:00
1661,PRD040,WH05,2024-09-01,607,83,83,0,2024-09-01 00:00:00
1662,PRD031,WH05,2024-09-01,658,39,115,0,2024-09-01 00:00:00
1663,PRD022,WH06,2024-09-01,664,129,6,0,2024-09-01 00:00:00
1664,PRD014,WH06,2024-09-01,276,54,44,0,2024-09-01 00:00:00
1665,PRD013,WH06,2024-09-01,1742,179,72,0,2024-09-01 00:00:00
1666,PRD027,WH06,2024-09-01,696,73,162,0,2024-09-01 00:00:00
1667,PRD045,WH06,2024-09-01,287,27,118,0,2024-09-01 00:00:00
1668,PRD036,WH06,2024-09-01,506,30,56,0,2024-09-01 00:00:00
1669,PRD037,WH07,2024-09-01,2311,117,109,0,2024-09-01 00:00:00
1670,PRD036,WH07,2024-09-01,660,44,19,0,2024-09-01 00:00:00
1671,PRD032,WH07,2024-09-01,921,197,11,0,2024-09-01 00:00:00
1672,PRD010,WH07,2024-09-01,246,43,176,0,2024-09-01 00:00:00
1673,PRD004,WH07,2024-09-01,456,66,156,0,2024-09-01 00:00:00
1674,PRD024,WH07,2024-09-01,576,39,146,0,2024-09-01 00:00:00
1675,PRD014,WH08,2024-09-01,783,171,70,0,2024-09-01 00:00:00
1676,PRD011,WH08,2024-09-01,1330,148,107,0,2024-09-01 00:00:00
1677,PRD041,WH08,2024-09-01,679,87,49,0,2024-09-01 00:00:00
1678,PRD019,WH08,2024-09-01,480,70,101,0,2024-09-01 00:00:00
1679,PRD006,WH08,2024-09-01,1937,352,36,0,2024-09-01 00:00:00
1680,PRD031,WH08,2024-09-01,193,13,125,1,2024-09-01 00:00:00
1681,PRD035,WH01,2024-09-08,532,46,92,0,2024-09-08 00:00:00
1682,PRD025,WH01,2024-09-08,427,25,93,0,2024-09-08 00:00:00
1683,PRD012,WH01,2024-09-08,274,37,12,0,2024-09-08 00:00:00
1684,PRD024,WH01,2024-09-08,209,21,35,0,2024-09-08 00:00:00
1685,PRD049,WH01,2024-09-08,1791,389,81,0,2024-09-08 00:00:00
1686,PRD047,WH01,2024-09-08,1079,175,191,0,2024-09-08 00:00:00
1687,PRD010,WH02,2024-09-08,691,126,30,0,2024-09-08 00:00:00
1688,PRD049,WH02,2024-09-08,1260,266,118,0,2024-09-08 00:00:00
1689,PRD045,WH02,2024-09-08,415,55,189,0,2024-09-08 00:00:00
1690,PRD043,WH02,2024-09-08,941,189,196,0,2024-09-08 00:00:00
1691,PRD007,WH02,2024-09-08,2156,205,127,0,2024-09-08 00:00:00
1692,PRD006,WH02,2024-09-08,1154,71,151,0,2024-09-08 00:00:00
1693,PRD025,WH03,2024-09-08,360,59,189,0,2024-09-08 00:00:00
1694,PRD034,WH03,2024-09-08,1834,178,86,0,2024-09-08 00:00:00
1695,PRD027,WH03,2024-09-08,839,92,56,0,2024-09-08 00:00:00
1696,PRD035,WH03,2024-09-08,350,45,182,0,2024-09-08 00:00:00
1697,PRD044,WH03,2024-09-08,913,201,8,0,2024-09-08 00:00:00
1698,PRD031,WH03,2024-09-08,557,31,21,0,2024-09-08 00:00:00
1699,PRD037,WH04,2024-09-08,1892,140,114,0,2024-09-08 00:00:00
1700,PRD034,WH04,2024-09-08,2356,474,167,0,2024-09-08 00:00:00
1701,PRD050,WH04,2024-09-08,687,58,62,0,2024-09-08 00:00:00
1702,PRD044,WH04,2024-09-08,1180,291,166,0,2024-09-08 00:00:00
1703,PRD040,WH04,2024-09-08,861,210,39,0,2024-09-08 00:00:00
1704,PRD010,WH04,2024-09-08,951,201,147,0,2024-09-08 00:00:00
1705,PRD009,WH05,2024-09-08,553,49,76,0,2024-09-08 00:00:00
1706,PRD003,WH05,2024-09-08,899,192,190,0,2024-09-08 00:00:00
1707,PRD028,WH05,2024-09-08,2116,168,187,0,2024-09-08 00:00:00
1708,PRD006,WH05,2024-09-08,1563,264,70,0,2024-09-08 00:00:00
1709,PRD044,WH05,2024-09-08,1035,117,143,0,2024-09-08 00:00:00
1710,PRD048,WH05,2024-09-08,822,160,182,0,2024-09-08 00:00:00
1711,PRD005,WH06,2024-09-08,988,113,61,0,2024-09-08 00:00:00
1712,PRD006,WH06,2024-09-08,2203,231,140,0,2024-09-08 00:00:00
1713,PRD025,WH06,2024-09-08,1367,193,187,0,2024-09-08 00:00:00
1714,PRD036,WH06,2024-09-08,719,161,89,0,2024-09-08 00:00:00
1715,PRD026,WH06,2024-09-08,475,98,38,0,2024-09-08 00:00:00
1716,PRD047,WH06,2024-09-08,2070,361,71,0,2024-09-08 00:00:00
1717,PRD034,WH07,2024-09-08,2256,368,190,0,2024-09-08 00:00:00
1718,PRD027,WH07,2024-09-08,471,78,165,0,2024-09-08 00:00:00
1719,PRD008,WH07,2024-09-08,743,180,194,0,2024-09-08 00:00:00
1720,PRD049,WH07,2024-09-08,1569,109,155,0,2024-09-08 00:00:00
1721,PRD010,WH07,2024-09-08,50,3,149,1,2024-09-08 00:00:00
1722,PRD046,WH07,2024-09-08,830,170,95,0,2024-09-08 00:00:00
1723,PRD019,WH08,2024-09-08,553,100,31,0,2024-09-08 00:00:00
1724,PRD035,WH08,2024-09-08,489,80,98,0,2024-09-08 00:00:00
1725,PRD023,WH08,2024-09-08,952,137,92,0,2024-09-08 00:00:00
1726,PRD027,WH08,2024-09-08,569,48,68,0,2024-09-08 00:00:00
1727,PRD017,WH08,2024-09-08,1348,176,168,0,2024-09-08 00:00:00
1728,PRD025,WH08,2024-09-08,504,87,30,0,2024-09-08 00:00:00
1729,PRD044,WH01,2024-09-15,1112,209,126,0,2024-09-15 00:00:00
1730,PRD045,WH01,2024-09-15,313,18,149,0,2024-09-15 00:00:00
1731,PRD026,WH01,2024-09-15,679,98,169,0,2024-09-15 00:00:00
1732,PRD003,WH01,2024-09-15,1700,176,113,0,2024-09-15 00:00:00
1733,PRD048,WH01,2024-09-15,860,107,80,0,2024-09-15 00:00:00
1734,PRD022,WH01,2024-09-15,399,46,181,0,2024-09-15 00:00:00
1735,PRD020,WH02,2024-09-15,1109,77,16,0,2024-09-15 00:00:00
1736,PRD050,WH02,2024-09-15,386,86,151,0,2024-09-15 00:00:00
1737,PRD018,WH02,2024-09-15,1751,134,108,0,2024-09-15 00:00:00
1738,PRD032,WH02,2024-09-15,1501,367,22,0,2024-09-15 00:00:00
1739,PRD045,WH02,2024-09-15,258,35,110,0,2024-09-15 00:00:00
1740,PRD044,WH02,2024-09-15,705,151,186,0,2024-09-15 00:00:00
1741,PRD018,WH03,2024-09-15,1702,149,118,0,2024-09-15 00:00:00
1742,PRD047,WH03,2024-09-15,2068,190,1,0,2024-09-15 00:00:00
1743,PRD027,WH03,2024-09-15,894,192,29,0,2024-09-15 00:00:00
1744,PRD039,WH03,2024-09-15,1828,362,102,0,2024-09-15 00:00:00
1745,PRD042,WH03,2024-09-15,620,125,93,0,2024-09-15 00:00:00
1746,PRD006,WH03,2024-09-15,1574,351,81,0,2024-09-15 00:00:00
