inventory_id,product_id,warehouse_id,snapshot_date,quantity_on_hand,stock_ratio,anomaly_score,is_anomaly,anomaly_label
753,PRD029,WH06,2024-04-21,246,0.09516441005802707,0.0694,0,Normal
757,PRD029,WH07,2024-04-21,2254,0.8719535783365571,0.0679,0,Normal
774,PRD029,WH01,2024-04-28,728,0.2816247582205029,0.0556,0,Normal
796,PRD029,WH05,2024-04-28,1333,0.5156673114119923,0.131,0,Normal
860,PRD029,WH08,2024-05-05,1553,0.6007736943907157,0.1158,0,Normal
992,PRD029,WH06,2024-05-26,1644,0.6359767891682785,0.1239,0,Normal
1000,PRD029,WH07,2024-05-26,973,0.3764023210831721,0.1234,0,Normal
1039,PRD029,WH06,2024-06-02,972,0.3760154738878143,0.0961,0,Normal
1071,PRD029,WH03,2024-06-09,813,0.31450676982591874,0.1244,0,Normal
1175,PRD029,WH04,2024-06-23,340,0.13152804642166344,0.0956,0,Normal
1187,PRD029,WH06,2024-06-23,357,0.1381044487427466,0.0993,0,Normal
1230,PRD029,WH05,2024-06-30,1123,0.4344294003868472,0.1147,0,Normal
1283,PRD029,WH06,2024-07-07,1004,0.388394584139265,0.1128,0,Normal
1311,PRD029,WH03,2024-07-14,955,0.3694390715667311,0.1244,0,Normal
1320,PRD029,WH04,2024-07-14,1702,0.6584139264990329,0.0985,0,Normal
1330,PRD029,WH06,2024-07-14,1039,0.4019342359767892,0.1045,0,Normal
1333,PRD029,WH07,2024-07-14,2222,0.8595744680851064,-0.0117,1,Anomaly
1362,PRD029,WH03,2024-07-21,242,0.09361702127659574,0.0474,0,Normal
1414,PRD029,WH04,2024-07-28,1748,0.6762088974854932,0.0572,0,Normal
1529,PRD029,WH07,2024-08-11,1969,0.7617021276595745,0.0832,0,Normal
1531,PRD029,WH08,2024-08-11,702,0.2715667311411992,0.0764,0,Normal
1560,PRD029,WH04,2024-08-18,2072,0.8015473887814313,0.0207,0,Normal
1640,PRD029,WH02,2024-09-01,2067,0.7996131528046422,0.082,0,Normal
1652,PRD029,WH04,2024-09-01,543,0.21005802707930368,0.1129,0,Normal
1991,PRD029,WH04,2024-10-20,994,0.38452611218568666,0.1259,0,Normal
2082,PRD029,WH03,2024-11-03,589,0.22785299806576403,0.0825,0,Normal
2111,PRD029,WH08,2024-11-03,1607,0.6216634429400387,0.1034,0,Normal
2121,PRD029,WH02,2024-11-10,1860,0.7195357833655706,0.0904,0,Normal
2190,PRD029,WH05,2024-11-17,2512,0.9717601547388781,-0.0063,1,Anomaly
2235,PRD029,WH05,2024-11-24,2170,0.839458413926499,0.0522,0,Normal
2291,PRD029,WH06,2024-12-01,2256,0.8727272727272727,0.0166,0,Normal
2309,PRD029,WH01,2024-12-08,1380,0.5338491295938105,0.0805,0,Normal
2431,PRD029,WH06,2024-12-22,463,0.179110251450677,0.0913,0,Normal
2488,PRD029,WH07,2024-12-29,1875,0.7253384912959381,0.0628,0,Normal
2496,PRD029,WH08,2024-12-29,650,0.2514506769825919,0.0527,0,Normal
4,PRD030,WH01,2024-01-07,1425,0.5131436802304645,0.057,0,Normal
104,PRD030,WH02,2024-01-21,2363,0.8509182571119913,-0.0238,1,Anomaly
134,PRD030,WH07,2024-01-21,907,0.3266114512063378,0.057,0,Normal
169,PRD030,WH05,2024-01-28,1638,0.5898451566438603,0.0697,0,Normal
192,PRD030,WH08,2024-01-28,2766,0.9960388908894491,-0.1217,1,Anomaly
195,PRD030,WH01,2024-02-04,2777,1.0,-0.121,1,Anomaly
300,PRD030,WH02,2024-02-18,2108,0.7590925459128556,-0.0334,1,Anomaly
304,PRD030,WH03,2024-02-18,1882,0.6777097587324451,0.0196,0,Normal
318,PRD030,WH05,2024-02-18,2335,0.8408354339214981,-0.0191,1,Anomaly
323,PRD030,WH06,2024-02-18,1220,0.43932301044292404,0.1023,0,Normal
377,PRD030,WH07,2024-02-25,1904,0.6856319769535469,0.0086,0,Normal
430,PRD030,WH08,2024-03-03,1587,0.5714800144040332,0.0624,0,Normal
437,PRD030,WH01,2024-03-10,1311,0.4720921858120274,0.0428,0,Normal
480,PRD030,WH08,2024-03-10,1461,0.5261073100468131,0.0878,0,Normal
490,PRD030,WH02,2024-03-17,2311,0.8321930140439323,-0.0279,1,Anomaly
562,PRD030,WH06,2024-03-24,1268,0.45660785019805544,0.1183,0,Normal
568,PRD030,WH07,2024-03-24,1736,0.625135037810587,0.0564,0,Normal
584,PRD030,WH02,2024-03-31,710,0.2556715880446525,0.0828,0,Normal
692,PRD030,WH04,2024-04-14,1238,0.44580482535109833,0.0909,0,Normal
797,PRD030,WH05,2024-04-28,1688,0.6078501980554555,0.0502,0,Normal
828,PRD030,WH02,2024-05-05,1762,0.6344976593446164,0.0394,0,Normal
958,PRD030,WH08,2024-05-19,1875,0.6751890529348218,0.0227,0,Normal
1005,PRD030,WH08,2024-05-26,2288,0.8239106949945985,-0.0376,1,Anomaly
1029,PRD030,WH04,2024-06-02,0,0.0,-0.0056,1,Anomaly
1067,PRD030,WH02,2024-06-09,2316,0.8339935181850918,-0.003,1,Anomaly
1109,PRD030,WH01,2024-06-16,504,0.1814908174288801,0.0559,0,Normal
1119,PRD030,WH03,2024-06-16,1532,0.5516744688512784,0.0628,0,Normal
1135,PRD030,WH06,2024-06-16,909,0.3273316528628016,0.1081,0,Normal
1227,PRD030,WH05,2024-06-30,1924,0.6928339935181851,0.0539,0,Normal
1266,PRD030,WH03,2024-07-07,1701,0.6125315088224703,0.0771,0,Normal
1324,PRD030,WH05,2024-07-14,1915,0.689593086064098,0.026,0,Normal
1364,PRD030,WH04,2024-07-21,1304,0.469571480014404,0.0718,0,Normal
1500,PRD030,WH02,2024-08-11,1703,0.6132517104789341,0.0739,0,Normal
1532,PRD030,WH08,2024-08-11,1548,0.5574360821029888,0.0463,0,Normal
1757,PRD030,WH05,2024-09-15,970,0.34929780338494776,0.1198,0,Normal
1784,PRD030,WH02,2024-09-22,1216,0.4378826071299964,0.1071,0,Normal
1904,PRD030,WH06,2024-10-06,2049,0.7378465970471733,0.0448,0,Normal
1992,PRD030,WH04,2024-10-20,934,0.3363341735685992,0.0889,0,Normal
2106,PRD030,WH07,2024-11-03,1233,0.44400432120993877,0.0703,0,Normal
2144,PRD030,WH06,2024-11-10,1251,0.45048613611811306,0.1078,0,Normal
2184,PRD030,WH04,2024-11-17,2777,1.0,-0.1051,1,Anomaly
2197,PRD030,WH07,2024-11-17,1097,0.39503060857039973,0.0872,0,Normal
2340,PRD030,WH06,2024-12-08,1132,0.4076341375585164,0.1008,0,Normal
2451,PRD030,WH01,2024-12-29,1451,0.5225063017644941,0.0488,0,Normal
2486,PRD030,WH07,2024-12-29,2473,0.8905293482175008,-0.033,1,Anomaly
96,PRD031,WH08,2024-01-14,732,0.6892655367231638,0.1232,0,Normal
122,PRD031,WH05,2024-01-21,1008,0.9491525423728814,0.0824,0,Normal
139,PRD031,WH08,2024-01-21,433,0.4077212806026365,0.0871,0,Normal
194,PRD031,WH01,2024-02-04,728,0.6854990583804144,0.1082,0,Normal
294,PRD031,WH01,2024-02-18,901,0.8483992467043314,0.0828,0,Normal
320,PRD031,WH06,2024-02-18,678,0.6384180790960452,0.1291,0,Normal
332,PRD031,WH08,2024-02-18,910,0.8568738229755178,0.0759,0,Normal
341,PRD031,WH01,2024-02-25,672,0.632768361581921,0.1065,0,Normal
349,PRD031,WH03,2024-02-25,806,0.7589453860640302,0.126,0,Normal
385,PRD031,WH01,2024-03-03,308,0.2900188323917137,0.0788,0,Normal
413,PRD031,WH05,2024-03-03,848,0.7984934086629002,0.1212,0,Normal
501,PRD031,WH04,2024-03-17,855,0.8050847457627118,0.1331,0,Normal
592,PRD031,WH03,2024-03-31,1026,0.9661016949152542,0.0588,0,Normal
655,PRD031,WH06,2024-04-07,544,0.512241054613936,0.1132,0,Normal
666,PRD031,WH07,2024-04-07,727,0.684557438794727,0.1286,0,Normal
684,PRD031,WH02,2024-04-14,505,0.4755178907721281,0.0759,0,Normal
707,PRD031,WH06,2024-04-14,544,0.512241054613936,0.1111,0,Normal
716,PRD031,WH08,2024-04-14,835,0.7862523540489642,0.0947,0,Normal
726,PRD031,WH01,2024-04-21,651,0.6129943502824858,0.1085,0,Normal
823,PRD031,WH02,2024-05-05,732,0.6892655367231638,0.1088,0,Normal
888,PRD031,WH04,2024-05-12,539,0.507532956685499,0.1163,0,Normal
889,PRD031,WH05,2024-05-12,829,0.78060263653484,0.1273,0,Normal
925,PRD031,WH03,2024-05-19,982,0.9246704331450094,0.1047,0,Normal
940,PRD031,WH05,2024-05-19,328,0.3088512241054614,0.0823,0,Normal
970,PRD031,WH02,2024-05-26,674,0.6346516007532956,0.1036,0,Normal
989,PRD031,WH05,2024-05-26,636,0.5988700564971752,0.1292,0,Normal
1084,PRD031,WH05,2024-06-09,834,0.7853107344632768,0.1362,0,Normal
1144,PRD031,WH07,2024-06-16,733,0.6902071563088512,0.1179,0,Normal
1204,PRD031,WH01,2024-06-30,707,0.6657250470809792,0.1204,0,Normal
1399,PRD031,WH02,2024-07-28,684,0.6440677966101694,0.1076,0,Normal
1585,PRD031,WH01,2024-08-25,535,0.5037664783427496,0.069,0,Normal
1662,PRD031,WH05,2024-09-01,658,0.6195856873822976,0.1273,0,Normal
1680,PRD031,WH08,2024-09-01,193,0.1817325800376648,0.0504,0,Normal
1698,PRD031,WH03,2024-09-08,557,0.524482109227872,0.0904,0,Normal
1826,PRD031,WH01,2024-09-29,969,0.9124293785310734,0.0755,0,Normal
1879,PRD031,WH02,2024-10-06,727,0.684557438794727,0.0963,0,Normal
1943,PRD031,WH04,2024-10-13,431,0.4058380414312618,0.1345,0,Normal
1949,PRD031,WH05,2024-10-13,703,0.6619585687382298,0.1398,0,Normal
1972,PRD031,WH01,2024-10-20,765,0.7203389830508474,0.0794,0,Normal
1995,PRD031,WH05,2024-10-20,530,0.4990583804143126,0.1206,0,Normal
2018,PRD031,WH01,2024-10-27,856,0.8060263653483992,0.1072,0,Normal
2166,PRD031,WH01,2024-11-17,776,0.7306967984934086,0.1035,0,Normal
2212,PRD031,WH01,2024-11-24,561,0.5282485875706214,0.0824,0,Normal
2237,PRD031,WH05,2024-11-24,1062,1.0,0.089,0,Normal
2253,PRD031,WH08,2024-11-24,871,0.82015065913371,0.0935,0,Normal
2262,PRD031,WH01,2024-12-01,825,0.7768361581920904,0.0884,0,Normal
2267,PRD031,WH02,2024-12-01,614,0.5781544256120528,0.1164,0,Normal
2282,PRD031,WH05,2024-12-01,738,0.6949152542372882,0.1204,0,Normal
2337,PRD031,WH06,2024-12-08,703,0.6619585687382298,0.1427,0,Normal
2440,PRD031,WH07,2024-12-22,1062,1.0,0.0492,0,Normal
2450,PRD031,WH01,2024-12-29,829,0.78060263653484,0.0984,0,Normal
2469,PRD031,WH04,2024-12-29,722,0.67984934086629,0.1388,0,Normal
145,PRD032,WH01,2024-01-28,1009,0.33802345058626465,0.0779,0,Normal
187,PRD032,WH08,2024-01-28,1530,0.5125628140703518,0.0699,0,Normal
213,PRD032,WH04,2024-02-04,1346,0.4509212730318258,0.1227,0,Normal
237,PRD032,WH08,2024-02-04,2116,0.7088777219430485,0.0595,0,Normal
244,PRD032,WH01,2024-02-11,1866,0.6251256281407035,0.0547,0,Normal
280,PRD032,WH07,2024-02-11,1508,0.5051926298157454,0.0839,0,Normal
292,PRD032,WH01,2024-02-18,833,0.2790619765494137,0.0724,0,Normal
312,PRD032,WH04,2024-02-18,1585,0.5309882747068677,0.083,0,Normal
357,PRD032,WH04,2024-02-25,2120,0.7102177554438861,-0.0036,1,Anomaly
373,PRD032,WH07,2024-02-25,2260,0.7571189279731994,0.0332,0,Normal
396,PRD032,WH02,2024-03-03,1893,0.6341708542713568,0.0917,0,Normal
442,PRD032,WH02,2024-03-10,1556,0.5212730318257957,0.1042,0,Normal
583,PRD032,WH02,2024-03-31,2110,0.7068676716917923,0.0193,0,Normal
695,PRD032,WH04,2024-04-14,1308,0.4381909547738693,0.121,0,Normal
764,PRD032,WH08,2024-04-21,1893,0.6341708542713568,0.0533,0,Normal
769,PRD032,WH01,2024-04-28,1499,0.5021775544388609,0.0592,0,Normal
845,PRD032,WH05,2024-05-05,795,0.2663316582914573,0.1085,0,Normal
879,PRD032,WH03,2024-05-12,2170,0.7269681742043551,0.0858,0,Normal
918,PRD032,WH01,2024-05-19,1505,0.5041876046901173,0.0901,0,Normal
955,PRD032,WH08,2024-05-19,2390,0.8006700167504187,-0.0327,1,Anomaly
1105,PRD032,WH01,2024-06-16,1491,0.4994974874371859,0.0499,0,Normal
1176,PRD032,WH04,2024-06-23,967,0.3239530988274707,0.1199,0,Normal
1307,PRD032,WH02,2024-07-14,1860,0.6231155778894473,0.0922,0,Normal
1317,PRD032,WH04,2024-07-14,2560,0.8576214405360134,0.0446,0,Normal
1326,PRD032,WH05,2024-07-14,2039,0.6830820770519263,0.0415,0,Normal
1365,PRD032,WH04,2024-07-21,844,0.2827470686767169,0.1076,0,Normal
1432,PRD032,WH07,2024-07-28,2085,0.6984924623115578,0.0721,0,Normal
1502,PRD032,WH03,2024-08-11,960,0.32160804020100503,0.0988,0,Normal
1566,PRD032,WH05,2024-08-18,2115,0.7085427135678392,0.0891,0,Normal
1579,PRD032,WH08,2024-08-18,1197,0.40100502512562813,0.1125,0,Normal
1633,PRD032,WH01,2024-09-01,1146,0.38391959798994973,0.0546,0,Normal
1648,PRD032,WH03,2024-09-01,2985,1.0,-0.0543,1,Anomaly
1671,PRD032,WH07,2024-09-01,921,0.3085427135678392,0.0713,0,Normal
1738,PRD032,WH02,2024-09-15,1501,0.5028475711892797,0.0192,0,Normal
1764,PRD032,WH06,2024-09-15,747,0.25025125628140704,0.1166,0,Normal
1806,PRD032,WH05,2024-09-22,1822,0.6103852596314908,0.0502,0,Normal
1839,PRD032,WH03,2024-09-29,1580,0.5293132328308208,0.1065,0,Normal
1844,PRD032,WH04,2024-09-29,1716,0.5748743718592965,0.0826,0,Normal
1864,PRD032,WH07,2024-09-29,1909,0.6395309882747069,0.0938,0,Normal
1902,PRD032,WH05,2024-10-06,1273,0.42646566164154104,0.1037,0,Normal
1950,PRD032,WH05,2024-10-13,1247,0.41775544388609714,0.113,0,Normal
1957,PRD032,WH07,2024-10-13,1253,0.4197654941373534,0.1144,0,Normal
2194,PRD032,WH06,2024-11-17,2295,0.7688442211055276,0.0465,0,Normal
2211,PRD032,WH01,2024-11-24,1323,0.44321608040201005,0.0967,0,Normal
2308,PRD032,WH01,2024-12-08,2178,0.7296482412060301,0.0792,0,Normal
2354,PRD032,WH01,2024-12-15,1541,0.5162479061976549,0.0736,0,Normal
2364,PRD032,WH02,2024-12-15,943,0.3159128978224456,0.1005,0,Normal
2365,PRD032,WH03,2024-12-15,225,0.07537688442211055,0.0631,0,Normal
2386,PRD032,WH06,2024-12-15,1522,0.5098827470686768,0.0891,0,Normal
2398,PRD032,WH08,2024-12-15,1116,0.37386934673366834,0.1016,0,Normal
2467,PRD032,WH04,2024-12-29,690,0.23115577889447236,0.1186,0,Normal
69,PRD033,WH04,2024-01-14,1319,0.5737277076989996,0.1222,0,Normal
80,PRD033,WH06,2024-01-14,882,0.3836450630709004,0.1153,0,Normal
95,PRD033,WH08,2024-01-14,1429,0.6215745976511526,0.1009,0,Normal
278,PRD033,WH07,2024-02-11,2207,0.9599826011309265,-0.0461,1,Anomaly
328,PRD033,WH07,2024-02-18,1420,0.6176598521096128,0.0672,0,Normal
343,PRD033,WH02,2024-02-25,504,0.2192257503262288,0.0935,0,Normal
409,PRD033,WH05,2024-03-03,1255,0.5458895171813832,0.0852,0,Normal
491,PRD033,WH02,2024-03-17,1420,0.6176598521096128,0.0575,0,Normal
516,PRD033,WH06,2024-03-17,1393,0.6059156154849935,0.117,0,Normal
545,PRD033,WH03,2024-03-24,1453,0.6320139190952588,0.0892,0,Normal
609,PRD033,WH06,2024-03-31,156,0.06785558938668987,0.0337,0,Normal
671,PRD033,WH08,2024-04-07,1539,0.6694214876033058,0.037,0,Normal
676,PRD033,WH01,2024-04-14,1660,0.7220530665506742,0.0287,0,Normal
703,PRD033,WH06,2024-04-14,1096,0.4767290126141801,0.1104,0,Normal
723,PRD033,WH01,2024-04-21,381,0.16572422792518487,0.0628,0,Normal
782,PRD033,WH03,2024-04-28,1231,0.535450195737277,0.1204,0,Normal
801,PRD033,WH06,2024-04-28,1538,0.6689865158764681,0.1088,0,Normal
846,PRD033,WH05,2024-05-05,1485,0.645933014354067,0.12,0,Normal
859,PRD033,WH08,2024-05-05,658,0.28621139625924313,0.0987,0,Normal
870,PRD033,WH01,2024-05-12,2184,0.9499782514136581,-0.0574,1,Anomaly
873,PRD033,WH02,2024-05-12,787,0.3423227490213136,0.0878,0,Normal
877,PRD033,WH03,2024-05-12,1239,0.5389299695519791,0.1213,0,Normal
957,PRD033,WH08,2024-05-19,884,0.3845150065245759,0.071,0,Normal
1003,PRD033,WH08,2024-05-26,1110,0.4828186167899087,0.1042,0,Normal
1045,PRD033,WH07,2024-06-02,1104,0.4802087864288821,0.0814,0,Normal
1118,PRD033,WH03,2024-06-16,623,0.2709873858199217,0.088,0,Normal
1165,PRD033,WH03,2024-06-23,1775,0.7720748151370161,0.0615,0,Normal
1238,PRD033,WH07,2024-06-30,1332,0.5793823401478904,0.1076,0,Normal
1259,PRD033,WH02,2024-07-07,915,0.3979991300565463,0.0881,0,Normal
1350,PRD033,WH01,2024-07-21,742,0.3227490213136146,0.0725,0,Normal
1428,PRD033,WH06,2024-07-28,1464,0.6367986080904742,0.1066,0,Normal
1444,PRD033,WH01,2024-08-04,1161,0.5050021748586342,0.0974,0,Normal
1452,PRD033,WH02,2024-08-04,1707,0.7424967377120487,0.034,0,Normal
1491,PRD033,WH01,2024-08-11,1975,0.8590691605045672,0.0059,0,Normal
1582,PRD033,WH08,2024-08-18,942,0.40974336668116573,0.0652,0,Normal
1748,PRD033,WH04,2024-09-15,730,0.31752936059156156,0.128,0,Normal
1776,PRD033,WH08,2024-09-15,1814,0.7890387124836885,0.0216,0,Normal
1856,PRD033,WH06,2024-09-29,906,0.39408438451500655,0.1027,0,Normal
1871,PRD033,WH08,2024-09-29,526,0.2287951283166594,0.0678,0,Normal
1888,PRD033,WH03,2024-10-06,1837,0.7990430622009569,0.0074,0,Normal
1948,PRD033,WH05,2024-10-13,721,0.31361461505002175,0.1016,0,Normal
1964,PRD033,WH08,2024-10-13,1092,0.47498912570682905,0.0679,0,Normal
1996,PRD033,WH05,2024-10-20,1290,0.5611135276207047,0.1245,0,Normal
1999,PRD033,WH06,2024-10-20,752,0.3270987385819922,0.1005,0,Normal
2007,PRD033,WH07,2024-10-20,1619,0.7042192257503262,0.0387,0,Normal
2039,PRD033,WH04,2024-10-27,1249,0.5432796868203567,0.0957,0,Normal
2055,PRD033,WH07,2024-10-27,1464,0.6367986080904742,0.1023,0,Normal
2093,PRD033,WH05,2024-11-03,1124,0.48890822096563724,0.086,0,Normal
2188,PRD033,WH05,2024-11-17,1609,0.6998695084819486,0.0431,0,Normal
2240,PRD033,WH06,2024-11-24,1390,0.6046107003044802,0.1095,0,Normal
2246,PRD033,WH07,2024-11-24,1870,0.8133971291866029,0.0189,0,Normal
2331,PRD033,WH05,2024-12-08,1392,0.6054806437581557,0.0941,0,Normal
2370,PRD033,WH03,2024-12-15,2143,0.9321444106133101,-0.0224,1,Anomaly
2373,PRD033,WH04,2024-12-15,1858,0.8081774684645499,0.0489,0,Normal
2418,PRD033,WH03,2024-12-22,1501,0.6528925619834711,0.0879,0,Normal
116,PRD034,WH04,2024-01-21,1679,0.6522921522921523,0.0794,0,Normal
210,PRD034,WH03,2024-02-04,8,0.003108003108003108,0.0002,0,Normal
370,PRD034,WH06,2024-02-25,1553,0.6033411033411034,0.1042,0,Normal
472,PRD034,WH07,2024-03-10,356,0.1383061383061383,0.056,0,Normal
478,PRD034,WH08,2024-03-10,1791,0.6958041958041958,0.0123,0,Normal
488,PRD034,WH02,2024-03-17,943,0.36635586635586637,0.1107,0,Normal
632,PRD034,WH02,2024-04-07,1672,0.6495726495726496,0.1029,0,Normal
690,PRD034,WH03,2024-04-14,1839,0.7144522144522144,0.0671,0,Normal
733,PRD034,WH03,2024-04-21,988,0.3838383838383838,0.1352,0,Normal
765,PRD034,WH08,2024-04-21,1528,0.5936285936285937,0.1057,0,Normal
804,PRD034,WH06,2024-04-28,1666,0.6472416472416472,0.0552,0,Normal
891,PRD034,WH05,2024-05-12,1204,0.4677544677544678,0.1141,0,Normal
902,PRD034,WH07,2024-05-12,869,0.33760683760683763,0.1178,0,Normal
931,PRD034,WH04,2024-05-19,1990,0.7731157731157731,0.073,0,Normal
991,PRD034,WH06,2024-05-26,1872,0.7272727272727273,0.0387,0,Normal
999,PRD034,WH07,2024-05-26,1413,0.548951048951049,0.1136,0,Normal
1051,PRD034,WH08,2024-06-02,1852,0.7195027195027195,0.0514,0,Normal
1062,PRD034,WH01,2024-06-09,2165,0.8411033411033411,0.0427,0,Normal
1113,PRD034,WH02,2024-06-16,1047,0.40675990675990675,0.1208,0,Normal
1126,PRD034,WH04,2024-06-16,587,0.22804972804972806,0.0873,0,Normal
1131,PRD034,WH05,2024-06-16,1030,0.40015540015540013,0.1408,0,Normal
1148,PRD034,WH08,2024-06-16,1269,0.493006993006993,0.0959,0,Normal
1199,PRD034,WH08,2024-06-23,1651,0.6414141414141414,0.1012,0,Normal
1397,PRD034,WH01,2024-07-28,1619,0.628982128982129,0.0506,0,Normal
1409,PRD034,WH03,2024-07-28,1266,0.49184149184149184,0.0751,0,Normal
1426,PRD034,WH06,2024-07-28,1657,0.6437451437451438,0.065,0,Normal
1465,PRD034,WH05,2024-08-04,2328,0.9044289044289044,0.0655,0,Normal
1473,PRD034,WH06,2024-08-04,898,0.34887334887334887,0.1269,0,Normal
1518,PRD034,WH05,2024-08-11,2473,0.9607614607614607,-0.0063,1,Anomaly
1576,PRD034,WH07,2024-08-18,1545,0.6002331002331003,0.1193,0,Normal
1586,PRD034,WH01,2024-08-25,329,0.1278166278166278,0.0582,0,Normal
1608,PRD034,WH04,2024-08-25,411,0.15967365967365968,0.0975,0,Normal
1694,PRD034,WH03,2024-09-08,1834,0.7125097125097125,0.1087,0,Normal
1700,PRD034,WH04,2024-09-08,2356,0.9153069153069153,-0.0058,1,Anomaly
1717,PRD034,WH07,2024-09-08,2256,0.8764568764568764,0.0003,0,Normal
1787,PRD034,WH02,2024-09-22,1875,0.7284382284382285,0.0349,0,Normal
1800,PRD034,WH04,2024-09-22,1974,0.7668997668997669,0.055,0,Normal
1852,PRD034,WH05,2024-09-29,1608,0.6247086247086248,0.0517,0,Normal
1936,PRD034,WH03,2024-10-13,780,0.30303030303030304,0.1145,0,Normal
1978,PRD034,WH02,2024-10-20,896,0.3480963480963481,0.0724,0,Normal
2069,PRD034,WH01,2024-11-03,1772,0.6884226884226884,0.0621,0,Normal
2231,PRD034,WH04,2024-11-24,1700,0.6604506604506605,0.0516,0,Normal
2245,PRD034,WH07,2024-11-24,1361,0.5287490287490287,0.0884,0,Normal
2259,PRD034,WH01,2024-12-01,161,0.06254856254856254,0.0214,0,Normal
2272,PRD034,WH03,2024-12-01,998,0.3877233877233877,0.1382,0,Normal
2311,PRD034,WH02,2024-12-08,1945,0.7556332556332557,0.0816,0,Normal
2458,PRD034,WH02,2024-12-29,1634,0.6348096348096348,0.1127,0,Normal
34,PRD035,WH06,2024-01-07,573,0.7903448275862069,0.1159,0,Normal
61,PRD035,WH03,2024-01-14,364,0.5020689655172413,0.1097,0,Normal
131,PRD035,WH06,2024-01-21,227,0.31310344827586206,0.0805,0,Normal
133,PRD035,WH07,2024-01-21,534,0.736551724137931,0.0905,0,Normal
193,PRD035,WH01,2024-02-04,383,0.5282758620689655,0.0888,0,Normal
223,PRD035,WH06,2024-02-04,660,0.9103448275862069,0.1245,0,Normal
279,PRD035,WH07,2024-02-11,671,0.9255172413793104,0.1062,0,Normal
303,PRD035,WH03,2024-02-18,254,0.3503448275862069,0.0818,0,Normal
331,PRD035,WH08,2024-02-18,430,0.593103448275862,0.0929,0,Normal
358,PRD035,WH04,2024-02-25,478,0.6593103448275862,0.1424,0,Normal
434,PRD035,WH01,2024-03-10,629,0.8675862068965517,0.0715,0,Normal
449,PRD035,WH03,2024-03-10,618,0.8524137931034482,0.1183,0,Normal
463,PRD035,WH06,2024-03-10,546,0.7531034482758621,0.1145,0,Normal
558,PRD035,WH05,2024-03-24,395,0.5448275862068965,0.1265,0,Normal
725,PRD035,WH01,2024-04-21,336,0.463448275862069,0.0884,0,Normal
780,PRD035,WH02,2024-04-28,633,0.8731034482758621,0.0845,0,Normal
878,PRD035,WH03,2024-05-12,433,0.5972413793103448,0.099,0,Normal
920,PRD035,WH02,2024-05-19,354,0.4882758620689655,0.0922,0,Normal
928,PRD035,WH03,2024-05-19,475,0.6551724137931034,0.0981,0,Normal
945,PRD035,WH06,2024-05-19,499,0.6882758620689655,0.1315,0,Normal
990,PRD035,WH05,2024-05-26,516,0.7117241379310345,0.1351,0,Normal
1022,PRD035,WH03,2024-06-02,511,0.7048275862068966,0.1353,0,Normal
1031,PRD035,WH04,2024-06-02,520,0.7172413793103448,0.1303,0,Normal
1074,PRD035,WH03,2024-06-09,557,0.7682758620689655,0.1363,0,Normal
1087,PRD035,WH06,2024-06-09,597,0.8234482758620689,0.1092,0,Normal
1128,PRD035,WH04,2024-06-16,261,0.36,0.1133,0,Normal
1237,PRD035,WH07,2024-06-30,483,0.6662068965517242,0.1129,0,Normal
1287,PRD035,WH07,2024-07-07,725,1.0,0.0577,0,Normal
1321,PRD035,WH05,2024-07-14,217,0.2993103448275862,0.0593,0,Normal
1331,PRD035,WH06,2024-07-14,576,0.7944827586206896,0.1124,0,Normal
1370,PRD035,WH05,2024-07-21,519,0.7158620689655173,0.1254,0,Normal
1438,PRD035,WH08,2024-07-28,496,0.6841379310344827,0.0863,0,Normal
1505,PRD035,WH03,2024-08-11,509,0.7020689655172414,0.1272,0,Normal
1536,PRD035,WH08,2024-08-11,464,0.64,0.0922,0,Normal
1681,PRD035,WH01,2024-09-08,532,0.7337931034482759,0.1006,0,Normal
1696,PRD035,WH03,2024-09-08,350,0.4827586206896552,0.0954,0,Normal
1724,PRD035,WH08,2024-09-08,489,0.6744827586206896,0.1137,0,Normal
2033,PRD035,WH03,2024-10-27,606,0.8358620689655173,0.1256,0,Normal
2050,PRD035,WH06,2024-10-27,523,0.7213793103448276,0.1163,0,Normal
2087,PRD035,WH04,2024-11-03,349,0.48137931034482756,0.1017,0,Normal
2133,PRD035,WH04,2024-11-10,526,0.7255172413793104,0.1385,0,Normal
2169,PRD035,WH02,2024-11-17,478,0.6593103448275862,0.0992,0,Normal
2279,PRD035,WH04,2024-12-01,360,0.496551724137931,0.111,0,Normal
2371,PRD035,WH04,2024-12-15,628,0.8662068965517241,0.1336,0,Normal
2452,PRD035,WH01,2024-12-29,531,0.7324137931034482,0.0986,0,Normal
15,PRD036,WH03,2024-01-07,830,0.6399383191981496,0.1195,0,Normal
90,PRD036,WH07,2024-01-14,1008,0.7771781033153431,0.1246,0,Normal
117,PRD036,WH04,2024-01-21,757,0.5836545875096376,0.1399,0,Normal
208,PRD036,WH03,2024-02-04,574,0.4425597532767926,0.1347,0,Normal
220,PRD036,WH05,2024-02-04,687,0.5296838858905166,0.1118,0,Normal
248,PRD036,WH02,2024-02-11,555,0.4279105628373169,0.1245,0,Normal
298,PRD036,WH02,2024-02-18,927,0.7147262914417888,0.1215,0,Normal
307,PRD036,WH04,2024-02-18,590,0.4548959136468774,0.113,0,Normal
313,PRD036,WH05,2024-02-18,510,0.39321511179645335,0.096,0,Normal
324,PRD036,WH06,2024-02-18,503,0.38781804163454126,0.1073,0,Normal
